survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,alone,fare_zscore,sex_female,sex_male,"age_cat_(-inf, 12.0]","age_cat_(12.0, 18.0]","age_cat_(18.0, 25.0]","age_cat_(25.0, 30.0]","age_cat_(30.0, 35.0]","age_cat_(35.0, 40.0]","age_cat_(40.0, 45.0]","age_cat_(45.0, 50.0]","age_cat_(50.0, 60.0]","age_cat_(60.0, 70.0]","age_cat_(70.0, 80.0]","age_cat_(80.0, inf]",embarked_C,embarked_None,embarked_Q,embarked_S,class_First,class_Second,class_Third,who_child,who_man,who_woman,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Missing
0,2,39.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,49.0,0,0,25.9292,0,Southampton,yes,1,0.3604785060793945,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3,31.0,0,0,8.6833,0,Southampton,yes,1,-0.7303274274072612,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,30.0,0,0,7.2292,1,Cherbourg,no,1,-0.9130709271483137,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,30.0,1,1,24.15,0,Southampton,no,0,0.2895986154016727,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,34.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,31.0,1,1,26.25,0,Southampton,yes,0,0.37273920539989586,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,11.0,1,2,120.0,0,Southampton,yes,0,1.88817182259932,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,3,0.42,0,1,8.5167,0,Cherbourg,yes,0,-0.7496441284828423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,27.0,0,0,6.975,1,Southampton,yes,1,-0.9487635090421204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,31.0,0,0,7.775,1,Southampton,no,1,-0.8404962381715625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,39.0,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,3,18.0,0,0,7.775,0,Southampton,no,1,-0.8404962381715625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,39.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,33.0,1,0,53.1,0,Southampton,yes,0,1.0752137185621284,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,26.0,0,0,7.8875,1,Southampton,no,1,-0.8261719933852475,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,39.0,0,0,24.15,1,Southampton,no,1,0.2895986154016727,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,35.0,0,0,10.5,1,Southampton,no,1,-0.5409029397595562,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,6.0,4,2,31.275,0,Southampton,no,0,0.5473859835310376,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,30.5,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,32.60830860534124,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,23.0,0,0,7.925,0,Southampton,no,1,-0.821442611646661,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,31.0,1,1,37.0042,1,Cherbourg,no,0,0.715112120180477,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,43.0,0,0,6.45,1,Southampton,no,1,-1.0267895138372283,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,10.0,3,2,27.9,0,Southampton,no,0,0.4335236950698412,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,52.0,1,1,93.5,0,Southampton,yes,0,1.6393627966309563,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,3,27.0,0,0,8.6625,1,Southampton,yes,1,-0.7327187712995227,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,38.0,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,27.0,0,1,12.475,0,Southampton,yes,0,-0.3690497460575494,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,3,2.0,4,1,39.6875,0,Southampton,no,0,0.7849146243845684,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,39.5,0,0,6.95,1,Queenstown,no,1,-0.9523437981571313,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,56.4958,1,Southampton,no,1,1.1370239058726157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,1.0,0,2,37.0042,0,Cherbourg,yes,0,0.715112120180477,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,39.5,0,0,7.75,1,Queenstown,yes,1,-0.8437075435148569,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,,0,0,80.0,0,,yes,1,1.4838787327832257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,3,15.0,1,0,14.4542,0,Cherbourg,yes,0,-0.22221701607189315,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,2,0.83,1,1,18.75,0,Southampton,yes,0,0.037239559534848914,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,7.2292,1,Cherbourg,no,1,-0.9130709271483137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,23.0,0,0,7.8542,1,Southampton,no,1,-0.8303905713178548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,18.0,0,0,8.3,1,Southampton,no,1,-0.7753430560975183,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,39.0,1,1,83.1583,0,Cherbourg,yes,0,1.5224861979424371,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,21.0,0,0,8.6625,1,Southampton,no,1,-0.7327187712995227,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,32.0,0,0,56.4958,1,Southampton,yes,1,1.1370239058726157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,34.9609375,0,0,29.7,1,Cherbourg,yes,1,0.49586333366001495,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,20.0,0,0,7.925,1,Southampton,no,1,-0.821442611646661,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,16.0,0,0,10.5,1,Southampton,no,1,-0.5409029397595562,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,30.0,0,0,31.0,0,Cherbourg,yes,1,0.5385796605971048,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,34.5,0,0,6.4375,1,Cherbourg,no,1,-1.0287237713734292,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,17.0,0,0,8.6625,1,Southampton,no,1,-0.7327187712995227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,42.0,0,0,7.55,1,Southampton,no,1,-0.8697772493073065,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,8,2,69.55,1,Southampton,no,0,1.3443026381262946,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,35.0,0,0,7.8958,1,Cherbourg,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,28.0,0,1,33.0,1,Southampton,no,0,0.6009192991872787,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,33.75,1,0,89.1042,0,Cherbourg,yes,0,1.5913470262164635,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,4.0,4,2,31.275,0,Southampton,no,0,0.5473859835310376,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,74.0,0,0,7.775,1,Southampton,no,1,-0.8404962381715625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,9.0,1,1,15.2458,0,Cherbourg,no,0,-0.16905211200899004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,16.0,0,1,39.4,0,Southampton,yes,0,0.7776651796848593,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,44.0,1,0,26.0,0,Southampton,no,0,0.3631974153869037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,3,18.0,0,1,9.35,0,Southampton,yes,0,-0.6565665526404575,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,45.0,1,1,164.8667,0,Southampton,yes,0,2.204899177264963,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,51.0,0,0,26.55,1,Southampton,yes,1,0.38407011650614753,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,3,24.0,0,3,19.2583,0,Cherbourg,yes,0,0.06391062614066957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,7.2292,1,Cherbourg,no,1,-0.9130709271483137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,41.0,2,0,14.1083,1,Southampton,no,0,-0.2463687549030888,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,21.0,1,0,11.5,1,Southampton,no,0,-0.45019412027946865,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,48.0,0,0,25.9292,0,Southampton,yes,1,0.3604785060793945,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,31.71656050955414,8,2,69.55,0,Southampton,no,0,1.3443026381262946,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,24.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,42.0,0,0,13.0,0,Southampton,yes,1,-0.3279461866690772,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,2,27.0,1,0,13.8583,0,Cherbourg,yes,0,-0.2641960204295731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,31.0,0,0,50.4958,1,Southampton,no,1,1.0250723113643558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,3,32.60830860534124,0,0,9.5,1,Southampton,no,1,-0.6406971017980051,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,4.0,1,1,11.1333,0,Southampton,yes,0,-0.4825068658890095,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,26.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,47.0,1,1,52.5542,0,Southampton,yes,0,1.0649116732572408,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,33.0,0,0,5.0,1,Southampton,no,1,-1.2806956754406973,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,47.0,0,0,9.0,1,Southampton,no,1,-0.6946080389119799,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,28.0,1,0,24.0,0,Cherbourg,yes,0,0.2833860753838875,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,3,15.0,0,0,7.225,0,Cherbourg,yes,1,-0.9136503932960387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,20.0,0,0,9.8458,1,Southampton,no,1,-0.6050472785159778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,19.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,56.0,0,1,83.1583,0,Cherbourg,yes,0,1.5224861979424371,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2,25.0,0,1,26.0,0,Southampton,yes,0,0.3631974153869037,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,33.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,22.0,0,0,10.5167,0,Southampton,no,1,-0.5393183207400771,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,28.0,0,0,10.5,1,Southampton,no,1,-0.5409029397595562,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,0,0,7.05,1,Southampton,no,1,-0.938099135222973,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,39.0,0,5,29.125,0,Queenstown,no,0,0.47636971043102355,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,27.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,19.0,0,0,30.0,0,Southampton,yes,1,0.5058846184873587,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,31.71656050955414,1,2,23.45,0,Southampton,no,0,0.2602697525827887,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,26.0,0,0,30.0,1,Cherbourg,yes,1,0.5058846184873587,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,32.0,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
